aktivity			791.9999999999598
ntegračná			789.9999999999836
výdavku			778.9999999999848
opravaon			776.0
licencií			774.0000000000049
fee			764.0000000000074
h			760.9999999999973
položky			759.0000000000036
ohoda			757.9999999999927
integračnom			757.9999999999927
zámere			757.9999999999927
áno			721.0000000000073
servisu			719.0000000000015
projekt			718.9999999999833
architektúry			710.999999999993
odborne			691.999999999999
ako			691.0000000000298
modulu			686.0000000000184
trhu			685.9999999999828
indows			684.9999999999839
rokov			683.9999999999914
musí			678.0000000000025
thernet			675.999999999994
kupina			674.000000000004
roky			673.9999999999868
spôsobilý			672.0
pozáručného			666.0
podporou			663.9999999999985
základe			661.9999999999919
požiadavky			657.0000000000155
vykonávanie			653.0000000000009
echnická			650.0000000000364
bude			650.0000000000256
max			647.0000000000063
až			647.0000000000001
autorizovaného			644.9999999999997
značky			644.9999999999993
r			641.000000000021
po			625.9999999999961
prepínač			622.9999999999955
in			622.9999999999907
mesiac			615.9999999999926
ripwire			614.0000000000058
ožnosť			611.0000000000008
výdavkov			610.999999999997
ekvivalent			607.9999999999687
nástroje			602.9999999999909
oblasť			601.0000000000441
erná			589.9999999999793
uth			587.000000000005
nterprise			585.000000000002
d			583.9999999999942
súčasného			583.9999999999922
vývojového			578.9999999999905
rubý			569.9999999999918
porty			567.9999999999956
echnický			565.9999999999706
server			561.9999999999991
poskytovateľa			561.9999999999966
g			557.9999999999947
držba			557.999999999992
expert			556.0000000000188
bolaukončená			555.0
implementácie			553.9999999999918
spolu			547.9999999999993
poskytovanie			546.9999999999976
ich			541.0000000000164
systémov			540.9999999999952
modul			539.0000000000066
konzumentov			538.9999999999952
bit			536.9999999999953
strán			536.9999999999733
xpert			536.0000000000031
sa			535.9999999999993
kapacita			531.9999999999908
osadené			531.0000000000001
ýška			525.9999999999919
prieskumu			524.9999999999868
nie			522.000000000053
t			520.9999999999818
tlače			519.9999999999814
vecí			519.0000000000072
veci			517.000000000007
hnuteľné			516.0000000000078
hnuteľných			516.0000000000078
nových			507.9999999999941
and			500.9999999999995
cez			496.99999999998647
manažment			495.9999999999936
oftvér			494.9999999999793
odmeny			493.00000000000335
rozhraní			487.9999999999937
ro			487.999999999979
ear			486.0000000000025
oftware			484.9999999999992
požadované			484.00000000000045
prístup			482.9999999999899
technická			481.9999999999971
prevedenie			473.9999999999989
rozsahu			473.0000000000346
ower			472.9999999999873
ystem			472.0000000000013
hodín			469.99999999999585
bodov			468.9999999999926
typ			467.9999999999946
ac			466.9999999999953
resp			463.99999999999943
rýchlosť			463.9999999999912
portov			463.0000000000053
listov			462.0000000000025
zmysle			455.99999999998965
pripojenie			451.99999999999415
rogramátor			449.99999999999903
amostatné			447.00000000001125
no			445.0000000000154
cache			444.99999999999375
odovzdania			440.99999999999585
trvaní			437.99999999999613
paušálnej			437.00000000000216
uvedenie			436.99999999999613
ack			436.99999999999244
špecifikáciu			435.0000000000069
prevzatia			434.9999999999964
esačnej			433.00000000000205
záruka			432.9999999999945
predintegračnej			431.9999999999964
kvartál			431.9999999999964
adaptér			431.9999999999927
objednávateľa			429.999999999999
inštalácie			427.0000000000007
možnosťou			426.99999999999403
partner			421.00000000000233
eb			421.00000000000125
stanovená			420.99999999999176
činnosti			418.99999999999875
osobohodiny			414.0000000000184
áruka			414.000000000001
ost			412.99999999999676
zhotoviteľa			411.999999999999
sloty			410.9999999999887
softvéru			410.0000000000019
integrovaný			409.9999999999857
definovanie			409.0000000000004
ng			407.0000000000173
prácu			406.0000000000049
aplikácie			405.99999999999943
prostredníctvom			398.0000000000025
en			396.9999999999907
enewal			395.0000000000028
icrosoft			394.00000000000273
funkčnosti			393.99999999999704
lužby			392.99999999999665
old			390.99999999999636
obstarávateľa			386.9999999999989
modulov			384.9999999999998
prístupu			383.00000000000114
rozsah			381.9999999999998
et			381.9999999999954
pomocou			381.9999999999905
zmluvy			380.9999999999956
artnera			380.00000000000523
enovo			379.99999999999727
oložka			379.9999999999968
sú			376.00000000000176
zmien			375.0000000000002
rozvoj			374.00000000000045
rok			371.99999999999915
oblasti			370.999999999998
ktoré			366.0000000000013
technika			364.00000000000034
integračnej			363.9999999999989
potrebné			361.9999999999983
rozlíšenie			361.00000000000153
bserve			360.0
ýchlosť			359.9999999999919
mieste			358.9999999999952
rístup			357.9999999999983
ochrana			356.9999999999975
napríklad			353.00000000000284
náhrady			352.0000000000003
dpi			351.9999999999883
erberos			350.99999999999983
pod			350.99999999999864
materiál			350.9999999999945
ervice			349.99999999999767
byť			349.0000000000009
diskov			348.9999999999935
ort			347.00000000000114
serverov			346.00000000000017
človekodeň			345.9999999999988
zo			345.0000000000064
pen			344.99999999999915
vo			344.0000000000023
pamäte			341.00000000000114
systémová			340.9999999999977
odozvou			339.9999999999984
číslo			335.9999999999993
roduktové			335.999999999996
atabázová			334.999999999998
vlastnosti			334.99999999999164
prác			331.0000000000012
čase			330.0000000000012
riadenie			329.99999999999835
estovné			328.99999999999994
deň			328.99999999999824
uma			327.9999999999957
dokumentácie			326.99999999999966
epair			326.9999999999935
our			325.9999999999979
ystémová			325.00000000000017
riešení			323.00000000000097
úrovni			323.0000000000001
licencia			321.0000000000023
záznamu			317.9999999999959
íslo			317.0000000000017
požadovanú			316.00000000000654
arameter			315.9999999999976
potreby			314.9999999999974
pole			313.0
torage			312.9999999999977
rem			311.00000000000193
zabezpečiť			310.9999999999987
artner			310.0000000000001
zdroj			310.0
ase			308.9999999999974
prípade			307.99999999999943
overenie			307.99999999999903
eferenčná			306.0000000000061
vzorka			306.0000000000061
pamäť			306.00000000000017
spĺňajúca			305.000000000006
karta			304.9999999999983
súvisiace			302.99999999999807
kus			302.000000000002
problémov			301.9999999999998
it			300.0000000000048
ktivity			298.99999999999886
at			298.99999999999727
súlade			298.00000000000085
filtrovanie			296.99999999999955
potrebnej			296.99999999999716
web			295.00000000000125
technickej			294.99999999999994
radič			294.99999999999807
prostredí			294.0000000000013
medzi			293.9999999999991
racku			293.00000000000165
slot			291.99999999999784
dátových			290.0
pracovný			289.0000000000026
výdavok			289.0000000000007
ožadovaný			288.9999999999998
cm			288.0000000000021
esponse			286.99999999999847
ratislava			285.99999999999955
zdroje			285.99999999999864
podporu			284.0000000000003
stránky			284.0
rozhranie			282.99999999999983
rátane			281.9999999999987
elková			280.9999999999995
racle			280.9999999999988
disky			279.0000000000053
ráce			279.00000000000006
opis			278.0000000000011
ukončené			278.00000000000097
ezpečnosť			276.9999999999979
celkom			276.99999999999653
činnosť			275.9999999999994
spĺňa			275.9999999999985
nebolo			275.0000000000025
prístupových			270.9999999999981
kvality			269.9999999999992
ervisná			269.00000000000114
atalyst			266.9999999999995
nfraštruktúru			266.9999999999995
uchádzačom			266.00000000000324
aktualizácie			265.0000000000002
redundantné			264.9999999999995
ieťový			264.99999999999767
ariadenie			264.9999999999971
napätie			263.99999999999994
ovar			263.99999999999875
určenie			263.99999999999824
ásoby			263.9999999999937
aktivít			263.00000000000625
vzdialený			263.00000000000125
chrana			263.00000000000085
klientov			263.00000000000085
technológie			261.9999999999998
plnenia			261.99999999999784
vnútornej			261.9999999999965
príslušenstvo			261.0
úspešným			259.00000000000324
správu			258.9999999999999
raz			258.9999999999996
rozšíriteľná			258.99999999999903
nahlásenia			258.00000000000074
integrovaná			257.99999999999886
vyhodnotenia			256.0000000000033
kontrola			256.00000000000136
realizované			255.99999999999923
amäť			255.00000000000173
manažmentu			255.00000000000105
parametrov			255.00000000000023
kábel			254.0000000000009
klienta			253.99999999999878
iešenie			253.99999999999227
uzavretím			253.0000000000033
predloženého			253.0000000000033
inux			253.00000000000045
zdrojov			253.0000000000004
tavby			252.00000000009015
dual			252.0000000000011
techniky			252.00000000000077
trvania			251.99999999999838
ozšírenie			251.00000000000108
ročne			250.99999999999952
rotection			248.00000000000114
zakúpenej			246.9999999999995
človeko			246.99999999999852
nnual			245.99999999999997
disk			245.99999999999847
re			244.99999999999855
všetkých			244.00000000000057
klientskej			243.99999999999793
ctive			242.99999999999824
video			241.9999999999994
autentifikácie			241.99999999999886
ystém			241.00000000000318
lade			241.00000000000117
onzultant			240.99999999999744
osadiť			240.0000000000042
diela			240.0000000000002
kategórie			239.9999999999956
ot			239.00000000000404
konfigurácií			239.00000000000028
analýzy			238.99999999999818
ad			238.00000000000168
anagement			238.0000000000004
ntel			237.00000000000114
vzdialeného			236.00000000000077
výrobcom			235.9999999999985
aspoň			235.0000000000026
odľa			235.00000000000128
dvanced			234.0000000000017
využitia			233.99999999999972
podporuje			233.99999999999613
ie			233.00000000002925
arranty			232.99999999999991
adzba			232.999999999998
mechanika			232.99999999999676
pripojenia			231.00000000000173
j			230.99999999999895
detekcia			230.99999999999872
kg			230.00000000000128
hodina			229.9999999999999
všetky			229.99999999999957
q			229.0000000000003
pps			228.99999999999892
správa			228.0000000000033
mimo			228.0000000000016
tlač			227.00000000000065
ecurity			226.99999999999966
budú			226.00000000000176
pomoci			226.00000000000045
výskumných			225.99999999999574
súvisiacich			224.99999999999864
to			224.0000000000002
odnota			222.99999999999974
licencie			222.9999999999996
možné			222.99999999999918
oogle			221.9999999999988
ožiadavky			221.00000000000236
jadrami			220.9999999999996
inančný			220.99999999999582
politík			219.9999999999998
benchmarku			219.00000000000074
diskového			219.00000000000028
klávesnica			218.99999999999764
napr			218.00000000000844
správy			218.0000000000004
sieťových			217.99999999999966
úložisko			217.99999999999739
napájacie			217.00000000000074
poruchy			216.00000000000117
zákazky			216.00000000000003
str			215.00000000000318
lexibilita			214.9999999999998
partnera			214.99999999999224
evel			214.0000000000022
kontrolu			213.99999999999923
výskum			213.99999999999852
umožňovať			213.99999999999613
opravy			213.0000000000009
riešenie			212.00000000000185
viac			212.00000000000065
celok			212.00000000000043
pred			212.0
management			211.99999999999872
nad			211.00000000000347
plán			211.0000000000026
nalytik			210.0000000000005
existujúcu			209.99999999999986
priame			209.9999999999975
onnect			208.99999999999895
doba			208.99999999999844
voči			208.99999999999747
myš			208.00000000000017
pracovného			207.000000000002
výstup			207.0000000000015
racovník			207.00000000000048
isplay			207.00000000000034
ax			206.99999999999903
witch			205.99999999999906
jeden			205.00000000000287
maintenance			205.00000000000085
jednotlivých			204.99999999999932
virtuálnych			204.9999999999983
výskumu			204.9999999999949
projektového			203.9999999999992
dní			203.00000000000122
pozícia			202.99999999999918
rive			202.99999999999835
výstupné			202.9999999999959
podmienkach			202.00000000000009
právnené			201.99999999999997
výstupov			201.00000000000148
má			201.00000000000122
procesor			201.0000000000007
esign			200.00000000000142
multifunkčných			200.00000000000006
utlook			199.99999999999937
estovacie			199.99999999999866
smart			198.99999999999926
objednávateľom			198.99999999999886
čítačka			198.99999999999827
ozícia			198.00000000000068
ozhranie			197.99999999999883
súvisiacích			196.00000000000054
rozvoja			195.99999999999895
súčasne			195.00000000000185
platformy			195.00000000000122
ual			194.99999999999972
enter			194.99999999999957
kategórií			194.99999999999923
ester			194.00000000000173
low			193.99999999999514
model			193.99999999996353
funkcia			193.00000000000088
aktualizácií			192.9999999999997
reálnom			192.99999999999946
priamo			192.00000000000009
hassis			191.99999999999955
intenzity			191.00000000000196
prevádzku			191.0000000000001
slotov			190.9999999999995
evice			190.99999999999923
pecializovaný			190.0000000000026
označenie			189.99999999999787
operačného			189.00000000000045
uvedených			188.9999999999997
podpore			188.9999999999995
chodu			188.99999999999906
poľa			188.0000000000005
etwork			188.00000000000009
overene			187.99999999999997
factor			187.99999999999923
moduly			187.00000000000006
ieťové			186.9999999999999
uite			186.99999999999977
lash			186.99999999999926
form			186.99999999999923
ontrol			186.00000000000065
ab			185.99999999999977
toho			185.00000000000057
aktívnych			185.0
rýchlosťou			183.99999999999977
card			183.99999999999935
pokrytie			183.99999999999915
software			183.00000000000048
neoprávnený			182.9999999999999
funkcie			182.00000000000267
napájanie			182.00000000000207
napájania			182.00000000000043
databázou			181.9999999999994
kategorizácie			181.9999999999994
testovaní			181.999999999999
oprávnené			181.99999999999562
montáž			181.00000000000404
mini			180.99999999999977
ogický			179.99999999999997
licenciou			179.99999999999986
vysokou			179.99999999999943
echnológia			179.00000000000136
strojov			179.00000000000003
doby			178.99999999999966
nalytické			177.99999999999957
vizuálny			177.9999999999995
malware			177.9999999999995
manažéra			177.99999999999943
rozšírenia			177.99999999999886
iant			177.99999999999835
editor			176.99999999999955
oken			176.99999999999952
úloh			176.99999999999784
čierna			176.00000000000156
oftvérová			176.00000000000017
rozhrania			175.00000000000009
jedného			174.99999999999824
externej			173.99999999999963
integration			173.9999999999996
aplikácií			173.99999999999872
ategória			173.99999999999548
viacerých			173.0000000000007
servis			172.99999999999974
dostupnosťou			172.99999999999966
metódy			172.99999999999966
rogramátorské			172.99999999999935
nštalácia			172.99999999999835
proti			172.9999999999976
with			172.00000000000242
expertom			171.9999999999998
token			171.9999999999997
proxy			171.9999999999997
check			171.9999999999997
apracovanie			171.9999999999994
entrálny			171.99999999999804
anténa			171.0000000000009
revedenie			171.00000000000085
echnické			171.0000000000006
iskové			171.0000000000006
rovnakej			171.0000000000003
ync			170.99999999999972
iadiace			170.99999999999943
izajnérske			170.99999999999943
prevádzkových			170.99999999999935
monitorovania			170.99999999999883
protocol			169.99999999999974
dynamickú			169.99999999999974
certificate			169.99999999999974
ábel			169.999999999999
dohodnutých			168.99999999999997
nm			168.99999999999656
ull			168.00000000000003
len			167.9999999999999
ticketing			167.9999999999998
autentifikačné			167.9999999999998
ozšírený			167.9999999999998
ebu			167.9999999999998
nšpekcia			167.9999999999998
nywhere			167.9999999999998
prihlasovacej			167.9999999999998
posture			167.9999999999998
simulácie			167.99999999999932
limitu			167.9999999999991
kapacity			167.99999999999784
výkonom			167.00000000000193
or			167.000000000001
rocesor			166.99999999999923
panel			166.0000000000015
peračný			165.9999999999997
človekohodín			165.99999999999952
záznamov			165.00000000000193
maximálny			165.0000000000006
papiera			164.00000000000327
potrebný			164.00000000000102
čítaní			164.0000000000005
podporných			164.00000000000028
dokumentácia			164.00000000000017
že			163.99999999999943
systémovej			163.99999999999937
konfigurácia			163.99999999999827
elkom			163.99999999999812
technológiou			163.9999999999974
plnenie			163.0000000000028
podporované			162.99999999999963
zahŕňa			162.00000000000148
siete			162.00000000000065
strany			162.00000000000034
plne			162.00000000000017
suma			161.99999999999991
diskové			161.99999999999986
ssential			161.9999999999998
vstup			161.99999999999966
ty			161.99999999999957
fotografická			161.9999999999991
inštalácia			161.99999999999895
á			161.99999999999753
zamestnávateľa			161.00000000000117
monitorovanie			161.00000000000082
adries			161.00000000000054
školenia			161.00000000000048
racovná			160.99999999999952
úpravy			160.9999999999978
aplikačné			160.0000000000001
finančného			160.0
iadateľa			159.00000000000458
audio			159.0000000000015
inštalačných			158.99999999999974
súborov			158.99999999999872
jednotky			158.00000000000324
flash			158.0000000000007
platnosti			158.00000000000068
esource			158.0000000000001
vytvárania			157.9999999999999
inžinier			157.9999999999993
médií			157.0000000000013
router			157.00000000000017
irewall			157.00000000000006
vývoj			156.99999999999972
platforme			156.9999999999996
able			156.99999999999824
súčasťou			156.00000000000009
iadenie			155.99999999999903
onúkaný			155.99999999998295
www			155.00000000000023
asistentov			155.0
rovnakú			154.9999999999998
icencia			154.9999999999992
aximálny			154.99999999999858
prvkov			154.00000000000063
tandard			154.00000000000037
eno			153.9999999999999
čo			153.9999999999994
control			153.99999999999912
výkonu			153.99999999999633
mzdové			152.99999999999972
ontrola			152.00000000000054
dostupnosti			152.00000000000045
aktualizácia			151.99999999999972
lavné			151.9999999999993
odporované			151.99999999999878
rozšírenie			151.99999999999855
assmark			151.00000000000125
kompatibilita			151.0000000000002
ňa			150.9999999999998
mzdou			150.99999999999966
rešpektovaní			150.99999999999966
stanoveného			150.99999999999966
rpm			150.99999999999915
zabezpečovanie			150.00000000000233
band			150.0000000000008
mes			149.9999999999998
funkciou			149.99999999999955
ú			149.99999999999852
farebne			149.0000000000017
evidencie			149.00000000000085
oint			149.00000000000085
rozšíriteľné			148.99999999999955
disku			148.9999999999989
rack			148.99999999999852
veľkosti			148.000000000001
switch			147.99999999999991
existujúci			147.9999999999999
systéme			147.00000000000202
riadenia			147.00000000000048
dátovej			147.00000000000023
verzií			146.99999999999812
base			146.0000000000012
systémom			146.0000000000005
ubscription			146.0000000000004
mart			146.00000000000026
luetooth			146.00000000000009
rojekt			145.00000000000458
projektor			145.00000000000173
igabit			145.000000000001
experta			145.0000000000001
pozícií			145.00000000000006
kapacitou			144.99999999999966
umožňuje			144.99999999999693
ybudovanie			144.00000000000057
ccess			144.00000000000014
gent			144.0
pozície			143.9999999999997
nsite			143.99999999999966
bjednávateľa			143.0000000000009
príslušenstva			143.0000000000001
špecialistu			142.99999999999983
technických			142.9999999999998
px			142.999999999999
online			142.99999999999795
odporné			142.99999999999554
ozlíšenie			142.0000000000019
igh			142.000000000001
konektor			142.00000000000088
dpisy			142.00000000000045
pôsob			141.9999999999995
isk			141.99999999999932
politiky			140.9999999999998
technologických			140.99999999999946
spracovanie			140.00000000000034
prepínača			140.00000000000023
tvorby			139.99999999999966
interná			139.99999999999926
každý			139.00000000000276
priezvisko			139.00000000000003
implementácia			138.99999999999997
zásoby			138.99999999999952
riadiacej			138.00000000000156
časti			138.00000000000048
chýb			138.0000000000004
kompatibilný			138.0000000000003
oba			138.0
zabezpečuje			137.00000000000128
predmetu			137.00000000000105
innosť			137.0000000000004
tovaru			137.00000000000026
optická			137.00000000000017
údržba			137.00000000000006
žiadateľ			136.99999999999991
stereo			136.9999999999998
stupné			136.00000000000026
onfigurácia			136.00000000000014
unkcia			135.99999999999997
dministrácia			135.0000000000012
rate			135.00000000000102
integrované			135.00000000000068
konfigurácie			134.99999999999991
kamera			134.9999999999999
uplink			134.99999999999977
dohody			134.99999999999912
hink			134.0000000000021
elektronických			134.00000000000188
ám			134.00000000000162
otebook			134.00000000000048
w			134.0000000000001
čka			134.00000000000009
osobných			133.99999999999713
priemer			133.0000000000013
nasledujúci			133.0000000000012
dodávky			133.00000000000077
lávesnica			133.00000000000037
hardvér			133.00000000000009
anager			132.9999999999999
link			132.99999999999974
displej			132.99999999999937
senzor			132.00000000000148
ž			132.00000000000145
pomer			132.0000000000004
iných			132.0000000000003
veľkosť			132.0
stanica			131.9999999999993
musia			130.99999999999977
benchmark			130.9999999999996
http			130.99999999999955
informácií			130.00000000000173
dôvodu			130.0000000000004
výška			130.0000000000002
softverového			130.0
súbory			129.99999999999963
ýrobca			129.99999999999926
micro			129.99999999999883
sistent			129.000000000002
vypnúť			129.00000000000014
ada			129.00000000000014
čip			128.99999999999997
disponujúci			128.99999999999997
výpočty			128.99999999999994
výmena			128.99999999999994
platformu			128.99999999999994
popis			128.99999999999986
vyrobcu			128.99999999999974
komplet			128.9999999999973
dielo			128.0000000000035
icencie			128.00000000000082
revádzková			128.00000000000026
ndpoint			128.0000000000002
inštalačné			127.99999999999994
passmark			127.9999999999983
obraz			127.00000000000124
minimálna			127.00000000000077
ostatné			126.99999999999955
snooping			126.00000000000004
security			125.99999999999977
zhode			125.99999999999942
frekvenciou			125.99999999999929
aximálna			125.00000000000082
lex			124.99999999999997
taré			124.0000000000021
protokolov			124.00000000000048
ystémový			124.00000000000016
piňa			123.99999999999966
hodiny			123.99999999999844
garant			123.00000000000264
esto			123.00000000000178
vrstvy			123.00000000000135
platforma			123.00000000000121
aser			123.00000000000051
analýzu			123.0000000000005
jeho			123.0000000000004
ri			123.00000000000033
hodnota			123.00000000000018
osadenia			123.00000000000006
uvedený			123.0
servisného			122.9999999999999
ktorý			122.99999999999983
hodnoty			122.9999999999994
register			122.0000000000017
podporovať			122.00000000000122
zmeny			122.00000000000074
serveri			122.00000000000053
cademic			122.00000000000047
zámok			122.00000000000021
esačne			121.99999999999947
nastavenie			121.99999999999932
zálohovací			121.99999999999919
pracovníci			121.99999999999494
roku			121.00000000000078
evný			121.00000000000057
vyžiadanie			121.00000000000026
loud			121.00000000000024
lavný			121.00000000000013
riadiace			120.99999999999962
merania			120.99999999999868
kopírovania			120.00000000000162
zobrazovania			120.00000000000092
nsys			120.00000000000061
obsahuje			120.00000000000048
vzdialenosti			120.00000000000036
nutnosti			120.00000000000027
optický			120.00000000000021
rafický			120.0000000000002
zbernice			119.99999999999999
automaticky			119.9999999999998
trojný			119.99999999999969
odstránenie			119.00000000000189
tlačiarne			119.00000000000072
ozvoj			119.00000000000036
storage			119.00000000000028
typy			119.00000000000027
pamäťových			119.0000000000001
role			118.00000000000053
logov			118.0000000000005
bezpečnostných			118.00000000000043
sadzba			118.00000000000034
portál			118.00000000000026
chádzač			118.00000000000021
bezplatný			118.0000000000002
vlastný			118.00000000000011
cieľov			117.00000000000135
ark			117.00000000000102
obstarávanie			117.00000000000087
rílohe			117.00000000000023
uvedie			117.00000000000021
jadra			116.99999999999973
ablet			116.99999999999947
sada			116.99999999999532
objem			116.00000000000016
pamäťou			116.00000000000014
ýskum			115.00000000000198
pack			115.000000000001
držiak			115.00000000000098
xtension			115.00000000000071
knižnica			115.00000000000047
zálohovania			115.00000000000036
sadzieb			115.0000000000002
abuľka			115.00000000000014
sčítacích			115.0
pokračovanie			114.99999999999972
technológia			114.00000000000031
plochy			114.0000000000002
označenia			114.00000000000018
položiek			114.00000000000013
odozva			113.99999999999994
ervices			113.99999999999991
ertified			113.99999999999974
sériový			113.99999999999964
ewlett			113.9999999999995
ackard			113.9999999999995
konektory			113.00000000000165
funkcionalita			113.00000000000054
jednoznačnú			113.00000000000017
stupňa			113.00000000000007
požadovanej			112.9999999999996
priemyselné			112.99999999999957
užívateľov			112.99999999999915
geografickej			112.99999999999866
echnickí			112.9999999999975
iní			112.9999999999975
pomocní			112.9999999999975
ektorový			112.00000000000279
zálohovanie			112.00000000000084
jadrové			112.00000000000055
viacerými			112.00000000000044
snímač			112.0000000000004
failover			112.00000000000038
káble			112.00000000000016
uplatnenia			112.0000000000001
fotokopírovacích			112.0
disponujúce			111.99999999999986
výpočtovými			111.99999999999986
atéria			111.00000000000138
náročnosti			111.0000000000004
rôznych			111.0000000000003
konzolu			111.00000000000009
nia			110.99999999999999
žiadateľa			110.99999999999815
ine			110.00000000000051
mzdy			110.00000000000009
týždeň			110.00000000000009
odvody			110.00000000000009
konzultáciám			110.00000000000004
dodania			110.00000000000003
parametra			109.99999999999989
